#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
    6143      21.6686       2.3597       0.0000       0.9204       2.0759       2.1002       2.1704       2.0583     164.0851
    6144      21.7299       2.4401       0.0000       0.8755       2.1313       2.1558       2.2180       2.1169     175.0498
    6145      21.7958       2.5606       0.0000       0.8711       2.2718       2.2951       2.3657       2.2639     182.0315
    6146      21.6882       2.4194       0.0000       0.9507       1.9743       2.0011       2.0750       1.9676     155.2610
    6147      21.7305       2.3285       0.0000       0.9233       2.0551       2.0846       2.1541       2.0440     169.4206
    6148      21.7011       2.3330       0.0000       0.8757       2.0689       2.0956       2.1563       2.0636     165.8382
    6149      21.7869       2.3196       0.0000       0.8910       2.1313       2.1611       2.2196       2.1219     171.2722
    6150      21.6915       2.2211       0.0000       0.8648       2.0213       2.0438       2.1208       2.0019     180.1049
    6151      21.7445       2.2267       0.0000       0.8439       2.0816       2.1158       2.1599       2.0807     184.9185
    6152      21.6255       2.1602       0.0000       0.9014       1.9128       1.9475       1.9980       1.9087     155.6261
    6153      21.7289       2.2484       0.0000       0.8663       2.0936       2.1192       2.1938       2.0758     174.8229
    6154      21.7045       2.1548       0.0000       0.8102       1.9700       1.9911       2.0763       1.9490     168.4776
    6155      21.6472       2.1427       0.0000       0.8157       1.8332       1.8659       1.9349       1.8227     162.9492
    6156      21.6657       2.1259       0.0000       0.7679       1.8131       1.8422       1.9037       1.7964     174.2749
    6157      21.6801       2.2422       0.0000       0.9046       1.9231       1.9537       2.0206       1.9126     168.0328
    6158      21.7582       2.1813       0.0000       0.9270       1.9473       1.9742       2.0403       1.9341     164.3543
    6159      21.6700       2.1897       0.0000       0.8815       1.7680       1.7910       1.8739       1.7464     184.6888
    6160      21.7723       2.1251       0.0000       0.8811       1.8295       1.8552       1.9333       1.8144     155.1356
    6161      21.7224       2.1061       0.0000       0.8896       1.7565       1.7868       1.8558       1.7431     152.8633
    6162      21.7520       2.1231       0.0000       0.8565       1.8064       1.8318       1.9047       1.7965     171.7166
    6163      21.7289       2.0883       0.0000       0.9396       1.8474       1.8727       1.9516       1.8332     164.9704
    6164      21.6847       2.0468       0.0000       0.8478       1.7247       1.7593       1.8171       1.7197     176.3840
    6165      21.7204       2.0388       0.0000       0.8646       1.7975       1.8355       1.8898       1.7895     160.4461
    6166      21.7111       2.1513       0.0000       0.8720       1.8957       1.9273       1.9967       1.8868     154.5624
    6167      21.6663       2.0000       0.0000       0.8831       1.6964       1.7334       1.8015       1.6805     149.3763
    6168      21.7946       2.2137       0.0000       0.7375       1.9032       1.9374       2.0170       1.8854     173.8229
    6169      21.7498       2.1454       0.0000       1.0353       1.7738       1.7998       1.8959       1.7515     138.8057
    6170      21.7588       2.1500       0.0000       0.8962       1.8197       1.8488       1.9454       1.8029     175.0773
    6171      21.8245       2.2340       0.0000       0.9408       1.8986       1.9280       2.0147       1.8802     163.6207
    6172      21.8045       2.1890       0.0000       0.9482       1.8120       1.8392       1.9189       1.7949     176.1863
    6173      21.7586       2.1165       0.0000       0.8883       1.8116       1.8317       1.9167       1.7895     146.5435
    6174      21.7201       2.1233       0.0000       0.9863       1.8401       1.8692       1.9459       1.8237     164.6098
    6175      21.8076       2.1255       0.0000       0.8169       1.8229       1.8589       1.9268       1.8044     165.2805
    6176      21.9181       2.2143       0.0000       0.7842       1.9556       1.9835       2.0579       1.9349     168.1806
    6177      21.6983       2.0701       0.0000       0.8242       1.7755       1.8008       1.9063       1.7477     154.8131
    6178      21.7240       2.1267       0.0000       0.9221       1.8355       1.8756       1.9504       1.8312     149.8132
    6179      21.7516       2.1688       0.0000       0.9279       1.9156       1.9503       2.0085       1.8980     156.9309
    6180      21.8217       2.2026       0.0000       0.9876       2.0812       2.1064       2.1874       2.0644     170.5675
    6181      21.7811       2.1874       0.0000       0.8778       1.9712       2.0059       2.0629       1.9604     178.4566
    6182      21.8056       2.1932       0.0000       0.9669       1.9872       2.0095       2.1186       1.9515     160.5273
    6183      21.8752       2.1944       0.0000       0.9221       1.9804       2.0115       2.0845       1.9593     170.8332
    6184      21.8141       2.2009       0.0000       0.9372       2.0231       2.0515       2.1300       2.0061     175.6359
    6185      21.8372       2.3418       0.0000       0.8038       2.1690       2.1932       2.2668       2.1521     179.1164
    6186      21.8846       2.3970       0.0000       0.8172       2.1819       2.2229       2.2704       2.1681     173.7668
    6187      21.9251       2.4033       0.0000       0.9633       2.2857       2.3178       2.3718       2.2731     172.1746
    6188      21.8314       2.2584       0.0000       0.9218       2.0833       2.1037       2.1944       2.0500     170.9575
    6189      21.8636       2.3552       0.0000       0.8554       2.1821       2.2122       2.2804       2.1576     166.2141
    6190      21.8880       2.3755       0.0000       0.7937       2.1399       2.1660       2.2407       2.1144     165.3974
    6191      21.8357       2.4028       0.0000       0.8813       2.2065       2.2199       2.3139       2.1708     181.8917
    6192      21.8621       2.3387       0.0000       0.8050       2.1369       2.1613       2.2361       2.1120     175.6524
    6193      21.7863       2.2444       0.0000       1.0061       1.9591       1.9910       2.0627       1.9446     162.1620
    6194      21.7611       2.2391       0.0000       0.8459       1.9712       2.0053       2.0546       1.9571     180.2949
    6195      21.7553       2.2914       0.0000       0.8680       1.9743       2.0064       2.0774       1.9596     155.4421
    6196      21.6404       2.1724       0.0000       0.8558       1.8785       1.9031       1.9974       1.8443     163.6082
    6197      21.7267       2.0788       0.0000       0.8399       1.8049       1.8331       1.9217       1.7812     163.1332
    6198      21.7473       2.1649       0.0000       0.9705       1.9296       1.9529       2.0434       1.9030     166.0684
    6199      21.7420       2.0969       0.0000       0.8764       1.7545       1.7788       1.8629       1.7302     165.6957
    6200      21.6618       2.0500       0.0000       0.8430       1.6313       1.6567       1.7440       1.6133     164.0911
    6201      21.6618       2.0736       0.0000       0.9340       1.6595       1.6882       1.7760       1.6408     156.4991
    6202      21.6677       1.9465       0.0000       0.8971       1.5649       1.6030       1.6712       1.5566     162.6819
    6203      21.6569       2.0185       0.0000       0.8602       1.6789       1.7049       1.7904       1.6550     171.6920
    6204      21.7796       2.0437       0.0000       0.9642       1.7257       1.7509       1.8553       1.6970     166.5390
    6205      21.6818       1.9867       0.0000       0.8524       1.6305       1.6572       1.7435       1.6084     172.5916
    6206      21.6951       2.0351       0.0000       0.9119       1.6517       1.6755       1.7636       1.6272     157.8576
    6207      21.7531       2.1690       0.0000       0.8033       1.8394       1.8542       1.9673       1.8009     170.2095
    6208      21.6651       2.1354       0.0000       0.7974       1.8317       1.8624       1.9210       1.8161     168.9932
    6209      21.6713       2.1710       0.0000       0.8878       1.9023       1.9297       1.9980       1.8921     170.1650
    6210      21.6976       2.0508       0.0000       0.9578       1.8355       1.8591       1.9432       1.8131     156.5511
    6211      21.6972       1.9958       0.0000       0.8453       1.7400       1.7720       1.8521       1.7221     163.8698
    6212      21.6171       2.0307       0.0000       0.8500       1.6916       1.7182       1.7999       1.6746     174.5040
    6213      21.6398       2.0639       0.0000       0.8969       1.8193       1.8394       1.9301       1.7966     171.8220
    6214      21.7352       2.0769       0.0000       0.8978       1.7318       1.7604       1.8368       1.7147     166.7872
    6215      21.7415       2.2204       0.0000       0.9243       1.8747       1.9055       1.9772       1.8585     165.4847
    6216      21.6683       2.1486       0.0000       0.9087       1.8039       1.8331       1.9095       1.7836     167.4518
