#Frame         radius     distplot         rmsf  ligand_rmsd            C           CA            O            N         SASA
    6133      21.5311       2.4391       0.0000       2.0450       1.5707       1.6239       1.6730       1.5801     238.3164
    6134      21.5409       2.4200       0.0000       2.1214       1.6753       1.7237       1.7839       1.6636     245.2559
    6135      21.5284       2.4183       0.0000       2.1774       1.6580       1.7115       1.7544       1.6573     221.3740
    6136      21.5279       2.3070       0.0000       2.1720       1.7407       1.7919       1.8518       1.7351     236.6760
    6137      21.5783       2.3721       0.0000       2.0409       1.7696       1.8114       1.8663       1.7690     245.4035
    6138      21.6035       2.3660       0.0000       1.9173       1.6595       1.7018       1.7482       1.6563     264.9660
    6139      21.5746       2.3875       0.0000       1.9092       1.6712       1.7119       1.7688       1.6691     239.2789
    6140      21.5914       2.4348       0.0000       2.1162       1.6790       1.7231       1.7865       1.6726     226.3179
    6141      21.6168       2.4256       0.0000       2.1186       1.6770       1.7143       1.7964       1.6647     250.0514
    6142      21.5731       2.4366       0.0000       1.9905       1.5732       1.6135       1.6821       1.5623     230.0555
    6143      21.6339       2.3732       0.0000       2.0576       1.5802       1.6264       1.6811       1.5770     241.1532
    6144      21.6904       2.3695       0.0000       2.2352       1.7090       1.7546       1.8053       1.7162     231.9521
    6145      21.5973       2.4788       0.0000       2.2004       1.5651       1.6102       1.6759       1.5679     226.1775
    6146      21.5682       2.4537       0.0000       2.2068       1.5835       1.6307       1.7134       1.5742     226.6055
    6147      21.5706       2.3939       0.0000       2.1923       1.6319       1.6731       1.7408       1.6296     233.7692
    6148      21.5076       2.4695       0.0000       1.9984       1.5269       1.5807       1.6240       1.5333     234.8813
    6149      21.5323       2.5362       0.0000       1.9818       1.5278       1.5747       1.6464       1.5187     228.2269
    6150      21.4911       2.5663       0.0000       2.0232       1.5060       1.5493       1.6252       1.5040     249.2325
    6151      21.4889       2.5923       0.0000       2.0239       1.5664       1.6115       1.6972       1.5658     223.8497
    6152      21.4561       2.6255       0.0000       1.9915       1.6188       1.6722       1.7239       1.6276     220.5290
    6153      21.4804       2.6983       0.0000       2.1531       1.6011       1.6585       1.7156       1.6076     211.5402
    6154      21.4520       2.6415       0.0000       2.1580       1.5188       1.5686       1.6332       1.5155     213.9286
    6155      21.5759       2.6904       0.0000       2.1886       1.5558       1.6020       1.6788       1.5484     212.0258
    6156      21.6239       2.7194       0.0000       1.9830       1.6797       1.7168       1.8034       1.6680     217.1475
    6157      21.6353       2.6957       0.0000       2.0880       1.6426       1.7021       1.7367       1.6516     227.1307
    6158      21.5672       2.6598       0.0000       2.3300       1.6159       1.6654       1.7247       1.6202     233.4451
    6159      21.5364       2.5056       0.0000       2.1679       1.6070       1.6515       1.7150       1.6043     219.9510
    6160      21.6646       2.5889       0.0000       2.2261       1.6014       1.6446       1.7160       1.5950     215.6411
    6161      21.5058       2.6717       0.0000       2.2241       1.6674       1.7164       1.7713       1.6639     236.2655
    6162      21.5260       2.6672       0.0000       2.1169       1.6446       1.7019       1.7468       1.6388     213.4567
    6163      21.4938       2.6555       0.0000       2.0664       1.5885       1.6487       1.6952       1.5912     215.7083
    6164      21.4587       2.6687       0.0000       2.0606       1.7197       1.7783       1.8280       1.7337     216.4807
    6165      21.5084       2.4719       0.0000       2.1410       1.6587       1.7090       1.7649       1.6573     228.0376
    6166      21.5056       2.4398       0.0000       2.0701       1.6912       1.7345       1.8036       1.6787     233.5095
    6167      21.5536       2.5680       0.0000       2.1952       1.6856       1.7402       1.7907       1.6885     233.2973
    6168      21.5813       2.5847       0.0000       2.0978       1.5457       1.5930       1.6754       1.5401     211.6680
    6169      21.5587       2.4415       0.0000       2.0463       1.6156       1.6589       1.7266       1.6039     227.9708
    6170      21.5092       2.3571       0.0000       2.0738       1.6870       1.7334       1.7971       1.6844     218.7451
    6171      21.4898       2.4453       0.0000       2.1766       1.5919       1.6437       1.7010       1.6089     211.3933
    6172      21.5169       2.2935       0.0000       2.0916       1.6911       1.7453       1.7983       1.7068     234.9165
    6173      21.4256       2.3727       0.0000       2.1789       1.6543       1.7002       1.7970       1.6514     207.4151
    6174      21.4340       2.3884       0.0000       2.1437       1.5749       1.6256       1.6870       1.5646     223.3192
    6175      21.4915       2.2698       0.0000       2.0513       1.8009       1.8438       1.9283       1.7990     234.5424
    6176      21.5041       2.2316       0.0000       2.1053       1.8924       1.9314       2.0171       1.8769     228.3812
    6177      21.5482       2.2855       0.0000       2.0753       1.8770       1.9134       2.0055       1.8603     226.3907
    6178      21.6396       2.1752       0.0000       2.1095       1.9167       1.9679       2.0098       1.9197     258.3595
    6179      21.5859       2.1748       0.0000       2.1410       1.9692       2.0223       2.0760       1.9680     230.5295
    6180      21.6460       2.1433       0.0000       2.0459       2.1483       2.1998       2.2616       2.1316     253.2513
    6181      21.5618       2.1799       0.0000       2.0261       1.9676       2.0180       2.0828       1.9537     223.6798
    6182      21.6567       2.2234       0.0000       2.1621       1.9618       2.0175       2.0586       1.9686     250.9020
    6183      21.6633       2.1861       0.0000       2.1040       1.9942       2.0490       2.0899       2.0038     246.7389
    6184      21.6369       2.1463       0.0000       2.1004       1.9584       2.0136       2.0483       1.9765     233.5084
    6185      21.7157       2.1780       0.0000       2.2160       1.8845       1.9430       1.9811       1.9109     240.6975
    6186      21.5907       2.1863       0.0000       2.2475       1.8178       1.8704       1.9212       1.8279     238.7185
    6187      21.6035       2.1585       0.0000       2.1201       1.8139       1.8728       1.9096       1.8205     226.9005
    6188      21.6535       2.1612       0.0000       2.0414       1.9201       1.9600       2.0224       1.9168     251.5223
    6189      21.5821       2.3145       0.0000       2.1235       1.8752       1.9243       1.9797       1.8690     245.1892
    6190      21.6650       2.1964       0.0000       2.1571       1.9968       2.0395       2.1021       1.9859     243.2208
    6191      21.5408       2.3481       0.0000       2.1696       1.8878       1.9400       1.9876       1.8817     205.1687
    6192      21.5305       2.5399       0.0000       2.0129       1.8813       1.9294       1.9888       1.8715     231.6320
    6193      21.5163       2.4768       0.0000       2.1197       1.8033       1.8499       1.9089       1.7936     221.3052
    6194      21.5817       2.4985       0.0000       2.0982       1.9590       2.0050       2.0602       1.9582     225.7906
    6195      21.6052       2.4053       0.0000       2.1435       1.9020       1.9408       2.0275       1.8827     229.0543
    6196      21.6227       2.2718       0.0000       2.1815       2.0240       2.0729       2.1228       2.0182     235.0775
    6197      21.6054       2.3197       0.0000       2.1385       2.0761       2.1118       2.1966       2.0574     236.1941
    6198      21.7269       2.1987       0.0000       2.1176       2.0865       2.1293       2.1935       2.0685     228.7865
    6199      21.7124       2.2283       0.0000       2.0794       1.9878       2.0404       2.1005       1.9747     238.6209
    6200      21.6243       2.2925       0.0000       2.0884       1.8157       1.8627       1.9298       1.8103     223.2649
    6201      21.5843       2.4717       0.0000       2.0322       1.7063       1.7636       1.8388       1.7085     222.9276
    6202      21.5471       2.4827       0.0000       2.0863       1.6622       1.7085       1.7821       1.6577     229.7308
    6203      21.5631       2.4359       0.0000       2.1890       1.7236       1.7704       1.8360       1.7247     207.5255
    6204      21.6639       2.4161       0.0000       1.9195       1.7388       1.7857       1.8615       1.7319     235.3902
    6205      21.6377       2.5567       0.0000       2.0701       1.6849       1.7360       1.8029       1.6765     227.5426
    6206      21.5594       2.4871       0.0000       1.8947       1.7514       1.7982       1.8664       1.7516     212.6638
